Player ID,Name,Year,Over,BPO,Mdns,Runs,Wkts,Average of Econ,Count of matches,season_yr
10125,SR Watson,2008,54.0,,0.0,383.0,17.0,6.923333333333333,15,2007/08
10125,SR Watson,2010,22.0,,0.0,184.0,6.0,8.456666666666667,6,2009/10
10125,SR Watson,2011,36.0,,0.0,241.0,6.0,6.95,11,2011
10125,SR Watson,2012,23.0,,1.0,161.0,6.0,7.057142857142857,7,2012
10125,SR Watson,2013,41.0,,0.0,298.0,13.0,7.386923076923077,16,2013
10125,SR Watson,2014,21.0,,1.0,165.0,7.0,8.017777777777777,13,2014
10125,SR Watson,2015,29.0,,1.0,269.0,6.0,9.691,10,2015
10125,SR Watson,2016,56.0,,0.0,485.0,20.0,8.291875000000001,16,2016
10125,SR Watson,2017,27.0,,0.0,245.0,5.0,9.745,8,2017
10125,SR Watson,2018,28.0,,0.0,251.0,6.0,9.143636363636364,15,2018
10125,SR Watson,2019,,,,,,,17,2019
10125,SR Watson,2020,,,,,,,11,2020/21
96401,SS Agarwal,2017,4.0,,0.0,42.0,1.0,10.5,1,2017
64443,SS Cottrell,2020,20.0,,1.0,176.0,6.0,9.165,6,2020/21
71331,SS Iyer,2015,,,,,,,14,2015
71331,SS Iyer,2016,,,,,,,6,2016
71331,SS Iyer,2017,,,,,,,12,2017
71331,SS Iyer,2018,,,,,,,14,2018
71331,SS Iyer,2019,,,,,,,16,2019
71331,SS Iyer,2020,,,,,,,17,2020/21
71331,SS Iyer,2021,,,,,,,8,2021
71331,SS Iyer,2022,1.0,,0.0,7.0,0.0,7.0,14,2022
71331,SS Iyer,2024,,,,,,,15,2024
71331,SS Iyer,2025,,,,,,,17,2025
51220,SS Mundhe,2011,1.0,,0.0,6.0,1.0,6.0,1,2011
96803,SS Prabhudessai,2022,,,,,,,5,2022
96803,SS Prabhudessai,2023,,,,,,,5,2023
96803,SS Prabhudessai,2024,,,,,,,1,2024
58340,SS Shaikh,2009,,,,,,,2,2009
15317,SS Tiwary,2008,,,,,,,3,2007/08
15317,SS Tiwary,2009,,,,,,,4,2009
15317,SS Tiwary,2010,,,,,,,16,2009/10
15317,SS Tiwary,2011,,,,,,,16,2011
15317,SS Tiwary,2012,,,,,,,15,2012
15317,SS Tiwary,2013,,,,,,,9,2013
15317,SS Tiwary,2015,,,,,,,7,2015
15317,SS Tiwary,2016,,,,,,,10,2016
15317,SS Tiwary,2017,,,,,,,1,2017
15317,SS Tiwary,2020,,,,,,,7,2020/21
15317,SS Tiwary,2021,,,,,,,5,2021
58466,SSB Magala,2023,6.0,,0.0,51.0,1.0,8.125,2,2023
1988,ST Jayasuriya,2008,21.0,,1.0,159.0,4.0,8.1875,14,2007/08
1988,ST Jayasuriya,2009,19.0,,0.0,163.0,7.0,8.045555555555556,12,2009
1988,ST Jayasuriya,2010,9.0,,0.0,68.0,2.0,9.8125,4,2009/10
10553,STR Binny,2010,1.0,,0.0,9.0,0.0,9.0,1,2009/10
10553,STR Binny,2011,4.0,,0.0,44.0,0.0,11.666666666666666,6,2011
10553,STR Binny,2012,10.0,,0.0,78.0,3.0,8.583333333333334,8,2012
10553,STR Binny,2013,24.0,,0.0,162.0,6.0,7.255,17,2013
10553,STR Binny,2014,9.0,,0.0,64.0,3.0,7.125,13,2014
10553,STR Binny,2015,19.0,,0.0,140.0,4.0,7.0,13,2015
10553,STR Binny,2016,17.0,,0.0,134.0,1.0,7.590909090909091,14,2016
10553,STR Binny,2017,6.0,,0.0,50.0,4.0,8.625,8,2017
10553,STR Binny,2018,2.0,,0.0,33.0,0.0,16.5,7,2018
10553,STR Binny,2019,7.0,,0.0,44.0,1.0,6.266,8,2019
103611,Sumit Kumar,2024,3.0,,0.0,38.0,0.0,11.875,4,2024
50618,Sunny Gupta,2012,3.0,,0.0,47.0,0.0,15.66,1,2012
47186,Sunny Singh,2011,,,,,,,6,2011
113697,Suryansh Shedge,2025,3.0,,0.0,40.0,0.0,13.33,5,2025
114312,Suyash Sharma,2023,39.0,,0.0,321.0,10.0,8.49909090909091,11,2023
114312,Suyash Sharma,2024,4.0,,0.0,51.0,0.0,12.75,2,2024
114312,Suyash Sharma,2025,50.0,,0.0,442.0,8.0,8.981428571428571,14,2025
60806,SV Samson,2013,,,,,,,11,2013
60806,SV Samson,2014,,,,,,,13,2014
60806,SV Samson,2015,,,,,,,14,2015
60806,SV Samson,2016,,,,,,,14,2016
60806,SV Samson,2017,,,,,,,14,2017
60806,SV Samson,2018,,,,,,,15,2018
60806,SV Samson,2019,,,,,,,12,2019
60806,SV Samson,2020,,,,,,,14,2020/21
60806,SV Samson,2021,,,,,,,14,2021
60806,SV Samson,2022,,,,,,,17,2022
60806,SV Samson,2023,,,,,,,14,2023
60806,SV Samson,2024,,,,,,,16,2024
60806,SV Samson,2025,,,,,,,9,2025
52241,SW Billings,2016,,30.0,,,,,5,2016
52241,SW Billings,2017,,36.0,,,,,6,2017
52241,SW Billings,2018,,60.0,,,,,10,2018
52241,SW Billings,2019,,6.0,,,,,1,2019
52241,SW Billings,2022,,48.0,,,,,8,2022
17780,SW Tait,2010,31.0,,0.0,260.0,10.0,8.305,8,2009/10
17780,SW Tait,2011,15.0,,1.0,126.0,6.0,8.7025,4,2011
17780,SW Tait,2012,22.0,,0.0,151.0,6.0,6.641666666666666,6,2012
17780,SW Tait,2013,10.0,,0.0,98.0,1.0,10.083333333333334,3,2013
49096,Swapnil Singh,2016,3.0,,0.0,29.0,0.0,9.66,1,2016
49096,Swapnil Singh,2017,7.0,,0.0,61.0,1.0,8.375,4,2017
49096,Swapnil Singh,2023,2.0,,0.0,18.0,0.0,9.0,2,2023
49096,Swapnil Singh,2024,15.0,,0.0,133.0,6.0,8.045714285714284,7,2024
101744,SZ Mulani,2024,5.0,,0.0,57.0,0.0,12.25,2,2024
82071,T Banton,2020,,12.0,,,,,2,2020/21
7549,T Henderson,2009,6.0,,0.0,40.0,1.0,6.25,2,2009
63101,T Kohler-Cadmore,2024,,24.0,,,,,4,2024
54936,T Kohli,2008,,,,,,,2,2007/08
54936,T Kohli,2009,,,,,,,2,2009
48189,T Mishra,2012,,,,,,,1,2012
79597,T Natarajan,2017,12.0,,0.0,115.0,2.0,9.915,6,2017
79597,T Natarajan,2020,63.0,,1.0,504.0,16.0,8.031875,16,2020/21
79597,T Natarajan,2021,8.0,,0.0,69.0,2.0,8.625,2,2021
79597,T Natarajan,2022,43.0,,0.0,406.0,18.0,9.302727272727273,11,2022
79597,T Natarajan,2023,45.0,,0.0,410.0,10.0,9.005833333333333,12,2023
79597,T Natarajan,2024,51.0,,1.0,465.0,19.0,9.14,14,2024
79597,T Natarajan,2025,3.0,,0.0,49.0,0.0,16.33,2,2025
58408,T Shamsi,2016,16.0,24.0,0.0,147.0,3.0,9.1875,4,2016
58408,T Shamsi,2021,4.0,6.0,0.0,34.0,0.0,8.5,1,2021
69697,T Stubbs,2022,,12.0,,,,,2,2022
69697,T Stubbs,2023,2.0,12.0,0.0,14.0,1.0,7.0,2,2023
69697,T Stubbs,2024,2.0,84.0,0.0,15.0,3.0,7.5,14,2024
69697,T Stubbs,2025,2.0,84.0,0.0,40.0,0.0,20.0,14,2025
10421,T Taibu,2008,,,,,,,3,2007/08
15267,T Thushara,2009,8.0,,0.0,60.0,3.0,7.5,2,2009
15267,T Thushara,2010,14.0,,0.0,101.0,5.0,6.9125,4,2009/10
51092,TA Boult,2015,28.0,42.0,0.0,236.0,9.0,8.428571428571429,7,2015
51092,TA Boult,2016,4.0,6.0,0.0,39.0,1.0,9.75,1,2016
51092,TA Boult,2017,24.0,36.0,0.0,216.0,5.0,9.085,6,2017
51092,TA Boult,2018,53.0,84.0,1.0,466.0,18.0,8.813571428571429,14,2018
51092,TA Boult,2019,19.0,30.0,0.0,163.0,5.0,8.766,5,2019
51092,TA Boult,2020,57.0,90.0,3.0,457.0,25.0,7.843333333333334,15,2020/21
51092,TA Boult,2021,50.0,84.0,1.0,406.0,13.0,8.152142857142858,14,2021
51092,TA Boult,2022,62.0,96.0,3.0,492.0,16.0,7.92625,16,2022
51092,TA Boult,2023,38.0,60.0,3.0,312.0,13.0,8.158,10,2023
51092,TA Boult,2024,53.0,96.0,0.0,443.0,16.0,8.279333333333334,16,2024
51092,TA Boult,2025,57.0,96.0,0.0,517.0,22.0,9.1425,16,2025
34747,TD Paine,2011,,,,,,,2,2011
96752,Tejas Baroka,2017,3.0,,0.0,33.0,0.0,9.42,1,2017
49108,TG Southee,2011,19.0,30.0,0.0,166.0,4.0,8.931999999999999,5,2011
49108,TG Southee,2014,10.0,18.0,0.0,76.0,0.0,7.693333333333332,3,2014
49108,TG Southee,2015,28.0,42.0,1.0,247.0,6.0,8.821428571428571,7,2015
49108,TG Southee,2016,43.0,66.0,0.0,329.0,9.0,7.636363636363637,11,2016
49108,TG Southee,2017,10.0,18.0,1.0,96.0,3.0,9.916666666666666,3,2017
49108,TG Southee,2018,29.0,48.0,0.0,261.0,5.0,9.0625,8,2018
49108,TG Southee,2019,9.0,18.0,0.0,118.0,1.0,12.75,3,2019
49108,TG Southee,2021,12.0,18.0,0.0,95.0,3.0,7.916666666666667,3,2021
49108,TG Southee,2022,35.0,54.0,0.0,275.0,14.0,7.731111111111111,9,2022
49108,TG Southee,2023,6.0,12.0,0.0,79.0,2.0,13.0,2,2023
83439,TH David,2021,,6.0,,,,,1,2021
83439,TH David,2022,,48.0,,,,,8,2022
83439,TH David,2023,,96.0,,,,,16,2023
83439,TH David,2024,,78.0,,,,,13,2024
83439,TH David,2025,,72.0,,,,,12,2025
67312,TK Curran,2018,10.0,30.0,0.0,118.0,6.0,16.0,5,2018
67312,TK Curran,2020,18.0,30.0,0.0,208.0,3.0,11.476,5,2020/21
67312,TK Curran,2021,10.0,18.0,0.0,104.0,4.0,9.146666666666668,3,2021
101425,TK Kotian,2024,,,,,,,1,2024
70695,TL Seifert,2021,,,,,,,1,2021
70695,TL Seifert,2022,,,,,,,2,2022
12084,TL Suman,2009,15.0,,0.0,108.0,5.0,8.982,12,2009
12084,TL Suman,2010,2.0,,0.0,24.0,0.0,12.0,14,2009/10
12084,TL Suman,2011,6.0,,0.0,50.0,0.0,9.053333333333333,8,2011
12084,TL Suman,2012,,,,,,,2,2012
12084,TL Suman,2013,2.0,,0.0,15.0,1.0,7.5,7,2013
7419,TM Dilshan,2008,1.0,,0.0,3.0,1.0,3.0,7,2007/08
7419,TM Dilshan,2009,16.0,,0.0,98.0,0.0,7.061249999999999,14,2009
7419,TM Dilshan,2010,8.0,,0.0,70.0,3.0,9.8975,6,2009/10
7419,TM Dilshan,2011,12.0,,0.0,108.0,1.0,9.416666666666666,10,2011
7419,TM Dilshan,2012,7.0,,0.0,77.0,0.0,11.1,10,2012
7419,TM Dilshan,2013,1.0,,0.0,10.0,0.0,10.0,5,2013
66190,TM Head,2016,,,,,,,3,2016
66190,TM Head,2017,7.0,,0.0,81.0,2.0,10.524,7,2017
66190,TM Head,2024,1.0,,0.0,32.0,0.0,19.2,15,2024
66190,TM Head,2025,,,,,,,13,2025
15739,TM Srivastava,2008,,,,,,,5,2007/08
15739,TM Srivastava,2009,,,,,,,2,2009
10145,TP Sudhindra,2012,11.0,,0.0,136.0,1.0,11.656666666666666,3,2012
12036,TR Birt,2011,,,,,,,5,2011
62490,TS Mills,2017,18.0,30.0,0.0,153.0,5.0,8.828,5,2017
62490,TS Mills,2022,17.0,30.0,0.0,190.0,6.0,11.464,5,2022
80607,TU Deshpande,2020,17.0,,0.0,192.0,3.0,12.232,5,2020/21
80607,TU Deshpande,2022,7.0,,0.0,63.0,1.0,8.83,2,2022
80607,TU Deshpande,2023,56.0,,0.0,564.0,21.0,9.464375,16,2023
80607,TU Deshpande,2024,48.0,,0.0,424.0,17.0,8.929230769230768,13,2024
80607,TU Deshpande,2025,32.0,,0.0,340.0,9.0,10.766,10,2025
12810,U Kaul,2008,,,,,,,5,2007/08
50068,UA Birla,2013,,,,,,,2,2013
61988,UBT Chand,2011,,,,,,,2,2011
61988,UBT Chand,2012,,,,,,,2,2012
61988,UBT Chand,2013,,,,,,,9,2013
61988,UBT Chand,2014,,,,,,,1,2014
61988,UBT Chand,2015,,,,,,,6,2015
61988,UBT Chand,2016,,,,,,,1,2016
101742,UM Patel,2025,,,,,,,3,2025
44908,Umar Gul,2008,22.0,,1.0,184.0,12.0,8.261666666666667,6,2007/08
108529,Umran Malik,2021,12.0,,0.0,96.0,2.0,8.0,3,2021
108529,Umran Malik,2022,49.0,,1.0,444.0,22.0,9.277857142857142,14,2022
108529,Umran Malik,2023,20.0,,0.0,217.0,5.0,12.04,8,2023
108529,Umran Malik,2024,1.0,,0.0,15.0,0.0,15.0,1,2024
48671,UT Khawaja,2016,,,,,,,6,2016
58274,UT Yadav,2010,24.0,,0.0,184.0,6.0,8.0,7,2009/10
58274,UT Yadav,2011,18.0,,0.0,169.0,2.0,10.971666666666666,7,2011
58274,UT Yadav,2012,61.0,,2.0,453.0,19.0,7.308823529411764,17,2012
58274,UT Yadav,2013,57.0,,0.0,508.0,16.0,8.786249999999999,16,2013
58274,UT Yadav,2014,45.0,,0.0,367.0,11.0,8.249166666666666,12,2014
58274,UT Yadav,2015,42.0,,0.0,382.0,10.0,9.444166666666666,12,2015
58274,UT Yadav,2016,26.0,,0.0,234.0,10.0,8.868888888888888,9,2016
58274,UT Yadav,2017,48.0,,0.0,410.0,17.0,8.442142857142857,14,2017
58274,UT Yadav,2018,53.0,,1.0,418.0,20.0,7.888571428571429,14,2018
58274,UT Yadav,2019,38.0,,0.0,371.0,8.0,9.819090909090908,11,2019
58274,UT Yadav,2020,7.0,,0.0,83.0,0.0,11.83,2,2020/21
58274,UT Yadav,2022,48.0,,2.0,339.0,16.0,7.0625,12,2022
58274,UT Yadav,2023,19.0,,0.0,189.0,1.0,10.42625,8,2023
58274,UT Yadav,2024,21.0,,0.0,210.0,8.0,10.079999999999998,7,2024
103088,V Kaverappa,2024,4.0,,0.0,36.0,2.0,9.0,1,2024
49752,V Kohli,2008,7.0,,0.0,61.0,2.0,8.7025,13,2007/08
49752,V Kohli,2009,6.0,,0.0,46.0,0.0,7.776666666666666,16,2009
49752,V Kohli,2010,5.0,,0.0,50.0,0.0,8.125,16,2009/10
49752,V Kohli,2011,17.0,,0.0,139.0,2.0,8.831999999999999,16,2011
49752,V Kohli,2012,3.0,,0.0,49.0,0.0,15.5,16,2012
49752,V Kohli,2013,,,,,,,16,2013
49752,V Kohli,2014,,,,,,,14,2014
49752,V Kohli,2015,1.0,,0.0,10.0,0.0,5.4,16,2015
49752,V Kohli,2016,1.0,,0.0,13.0,0.0,13.0,16,2016
49752,V Kohli,2017,,,,,,,10,2017
49752,V Kohli,2018,,,,,,,14,2018
49752,V Kohli,2019,,,,,,,14,2019
49752,V Kohli,2020,,,,,,,15,2020/21
49752,V Kohli,2021,,,,,,,15,2021
49752,V Kohli,2022,,,,,,,16,2022
49752,V Kohli,2023,,,,,,,14,2023
49752,V Kohli,2024,,,,,,,15,2024
49752,V Kohli,2025,,,,,,,15,2025
118247,V Nigam,2025,39.0,,0.0,356.0,11.0,10.173076923076923,14,2025
66142,V Pratap Singh,2012,34.0,,0.0,296.0,10.0,8.860000000000001,9,2012
118952,V Puthur,2025,12.0,,0.0,109.0,6.0,10.25,5,2025
7781,V Sehwag,2008,11.0,,0.0,133.0,3.0,11.714285714285714,14,2007/08
7781,V Sehwag,2009,1.0,,0.0,25.0,0.0,25.0,11,2009
7781,V Sehwag,2010,5.0,,0.0,23.0,3.0,3.5,14,2009/10
7781,V Sehwag,2011,,,,,,,11,2011
7781,V Sehwag,2012,4.0,,0.0,45.0,0.0,12.5,16,2012
7781,V Sehwag,2013,1.0,,0.0,9.0,0.0,9.0,13,2013
7781,V Sehwag,2014,,,,,,,17,2014
7781,V Sehwag,2015,,,,,,,8,2015
63509,V Shankar,2014,1.0,,0.0,19.0,0.0,19.0,1,2014
63509,V Shankar,2017,,,,,,,4,2017
63509,V Shankar,2018,5.0,,0.0,58.0,1.0,11.75,13,2018
63509,V Shankar,2019,8.0,,0.0,70.0,1.0,9.9,15,2019
63509,V Shankar,2020,13.0,,0.0,82.0,4.0,6.766,7,2020/21
63509,V Shankar,2021,11.0,,0.0,100.0,3.0,9.332,7,2021
63509,V Shankar,2022,1.0,,0.0,15.0,0.0,8.0,4,2022
63509,V Shankar,2023,,,,,,,14,2023
63509,V Shankar,2024,,,,,,,7,2024
63509,V Shankar,2025,,,,,,,6,2025
116341,V Suryavanshi,2025,,,,,,,7,2025
102870,V Viyaskanth,2024,10.0,,0.0,86.0,1.0,9.0,3,2024
77873,V Vyshak,2023,24.0,,0.0,253.0,9.0,10.677142857142856,7,2023
77873,V Vyshak,2024,14.0,,0.0,142.0,4.0,9.745,4,2024
77873,V Vyshak,2025,17.0,,0.0,181.0,4.0,10.832,5,2025
107007,VG Arora,2022,18.0,,0.0,164.0,3.0,9.826,5,2022
107007,VG Arora,2023,16.0,,0.0,146.0,5.0,9.464,5,2023
107007,VG Arora,2024,30.0,,0.0,276.0,11.0,9.399,10,2024
107007,VG Arora,2025,42.0,,1.0,430.0,17.0,10.304166666666667,12,2025
67457,VH Zol,2014,,,,,,,3,2014
75321,Virat Singh,2021,,,,,,,3,2021
75995,Vishnu Vinod,2017,,,,,,,3,2017
75995,Vishnu Vinod,2023,,,,,,,3,2023
108645,Vivrant Sharma,2023,3.0,,0.0,37.0,0.0,14.0,3,2023
57444,VR Aaron,2011,12.0,,0.0,82.0,2.0,6.833333333333333,4,2011
57444,VR Aaron,2012,30.0,,0.0,271.0,8.0,8.7,8,2012
57444,VR Aaron,2014,36.0,,1.0,299.0,16.0,8.244,10,2014
57444,VR Aaron,2015,17.0,,0.0,177.0,3.0,10.66,6,2015
57444,VR Aaron,2016,23.0,,0.0,227.0,2.0,10.25,8,2016
57444,VR Aaron,2017,20.0,,0.0,163.0,7.0,7.875,6,2017
57444,VR Aaron,2019,12.0,,1.0,116.0,4.0,12.7,5,2019
57444,VR Aaron,2020,8.0,,0.0,94.0,0.0,11.75,3,2020/21
57444,VR Aaron,2022,5.0,,0.0,52.0,2.0,9.125,2,2022
81147,VR Iyer,2021,8.0,,0.0,69.0,3.0,7.3125,10,2021
81147,VR Iyer,2022,4.0,,0.0,46.0,0.0,11.5,12,2022
81147,VR Iyer,2023,,,,,,,14,2023
81147,VR Iyer,2024,1.0,,0.0,28.0,0.0,28.0,15,2024
81147,VR Iyer,2025,,,,,,,11,2025
47184,VRV Singh,2008,48.0,,0.0,420.0,11.0,8.98076923076923,13,2007/08
47184,VRV Singh,2009,9.0,,0.0,82.0,1.0,9.6875,5,2009
47184,VRV Singh,2010,3.0,,0.0,40.0,0.0,13.33,1,2009/10
46695,VS Malik,2009,12.0,,0.0,98.0,2.0,8.782,5,2009
46695,VS Malik,2010,7.0,,0.0,62.0,1.0,9.036666666666669,3,2009/10
46695,VS Malik,2011,2.0,,0.0,13.0,0.0,6.5,1,2011
46695,VS Malik,2013,10.0,,0.0,59.0,2.0,5.830000000000001,3,2013
46695,VS Malik,2014,3.0,,0.0,29.0,1.0,9.66,1,2014
52946,VS Yeligati,2008,5.0,,0.0,59.0,0.0,13.375,2,2007/08
3317,VVS Laxman,2008,,,,,,,6,2007/08
3317,VVS Laxman,2009,,,,,,,5,2009
3317,VVS Laxman,2010,,,,,,,6,2009/10
3317,VVS Laxman,2011,,,,,,,3,2011
48373,VY Mahesh,2008,42.0,,0.0,370.0,16.0,9.081818181818182,11,2007/08
48373,VY Mahesh,2009,2.0,,0.0,25.0,1.0,12.5,1,2009
48373,VY Mahesh,2010,3.0,,0.0,23.0,1.0,7.66,1,2009/10
48373,VY Mahesh,2012,9.0,,0.0,81.0,3.0,9.7925,5,2012
7130,W Jaffer,2008,,,,,,,6,2007/08
7130,W Jaffer,2009,,,,,,,2,2009
107211,W O'Rourke,2025,10.0,,0.0,132.0,6.0,12.843333333333334,3,2025
9801,WA Mota,2008,3.0,,0.0,36.0,1.0,12.0,4,2007/08
9801,WA Mota,2009,9.0,,0.0,61.0,3.0,7.5,8,2009
75311,Washington Sundar,2017,30.0,,0.0,185.0,8.0,6.323,11,2017
75311,Washington Sundar,2018,20.0,,0.0,192.0,4.0,11.107142857142858,7,2018
75311,Washington Sundar,2019,9.0,,0.0,74.0,4.0,8.583333333333334,3,2019
75311,Washington Sundar,2020,50.0,,1.0,298.0,8.0,6.227333333333333,15,2020/21
75311,Washington Sundar,2021,16.0,,0.0,118.0,3.0,7.234999999999999,6,2021
75311,Washington Sundar,2022,28.0,,0.0,239.0,6.0,8.69625,9,2022
75311,Washington Sundar,2023,17.0,,0.0,146.0,3.0,8.415714285714285,7,2023
75311,Washington Sundar,2024,5.0,,0.0,73.0,1.0,16.0,2,2024
75311,Washington Sundar,2025,11.0,,0.0,111.0,2.0,10.108,6,2025
50121,WD Parnell,2011,29.0,48.0,0.0,213.0,9.0,7.6375,8,2011
50121,WD Parnell,2012,21.0,36.0,1.0,128.0,5.0,6.083333333333333,6,2012
50121,WD Parnell,2013,15.0,24.0,0.0,137.0,6.0,9.385,4,2013
50121,WD Parnell,2014,29.0,48.0,0.0,223.0,6.0,7.399999999999999,8,2014
50121,WD Parnell,2023,25.0,42.0,0.0,236.0,9.0,9.321428571428571,7,2023
83741,WG Jacks,2024,9.0,48.0,0.0,100.0,2.0,11.032,8,2024
83741,WG Jacks,2025,14.0,78.0,0.0,120.0,6.0,9.7075,13,2025
51216,WP Saha,2008,,,,,,,12,2007/08
51216,WP Saha,2009,,,,,,,8,2009
51216,WP Saha,2010,,,,,,,13,2009/10
51216,WP Saha,2011,,,,,,,7,2011
51216,WP Saha,2012,,,,,,,4,2012
51216,WP Saha,2013,,,,,,,3,2013
51216,WP Saha,2014,,,,,,,17,2014
51216,WP Saha,2015,,,,,,,14,2015
51216,WP Saha,2016,,,,,,,12,2016
51216,WP Saha,2017,,,,,,,14,2017
51216,WP Saha,2018,,,,,,,11,2018
51216,WP Saha,2019,,,,,,,5,2019
51216,WP Saha,2020,,,,,,,4,2020/21
51216,WP Saha,2021,,,,,,,9,2021
51216,WP Saha,2022,,,,,,,11,2022
51216,WP Saha,2023,,,,,,,17,2023
51216,WP Saha,2024,,,,,,,9,2024
2166,WPUJC Vaas,2008,17.0,,0.0,145.0,5.0,8.366,5,2007/08
2166,WPUJC Vaas,2009,8.0,,0.0,71.0,4.0,8.875,2,2009
2166,WPUJC Vaas,2010,22.0,,2.0,139.0,9.0,6.498333333333334,6,2009/10
53753,X Thalaivan Sargunam,2013,,,,,,,1,2013
94319,XC Bartlett,2025,10.0,,0.0,96.0,2.0,9.9975,4,2025
8989,Y Gnaneswara Rao,2011,1.0,,0.0,7.0,0.0,7.0,2,2011
53582,Y Nagar,2009,2.0,,0.0,20.0,2.0,10.0,1,2009
53582,Y Nagar,2010,3.0,,0.0,28.0,1.0,9.33,1,2009/10
53582,Y Nagar,2011,5.0,,0.0,67.0,1.0,13.4,11,2011
53582,Y Nagar,2012,1.0,,0.0,10.0,0.0,10.0,13,2012
101217,Y Prithvi Raj,2019,5.0,,0.0,57.0,1.0,11.83,2,2019
8163,Y Venugopal Rao,2008,14.0,,0.0,137.0,2.0,11.332857142857142,11,2007/08
8163,Y Venugopal Rao,2009,15.0,,0.0,122.0,4.0,7.583333333333333,16,2009
8163,Y Venugopal Rao,2010,1.0,,0.0,10.0,0.0,10.0,6,2009/10
8163,Y Venugopal Rao,2011,2.0,,0.0,26.0,0.0,13.0,14,2011
8163,Y Venugopal Rao,2012,2.0,,0.0,26.0,0.0,13.0,10,2012
8163,Y Venugopal Rao,2013,,,,,,,1,2013
8163,Y Venugopal Rao,2014,2.0,,0.0,16.0,0.0,8.0,7,2014
48879,YA Abdulla,2009,28.0,,1.0,241.0,14.0,9.74,9,2009
48879,YA Abdulla,2010,6.0,,0.0,66.0,1.0,10.1,2,2009/10
103597,Yash Dayal,2022,32.0,,0.0,296.0,11.0,9.305555555555555,9,2022
103597,Yash Dayal,2023,14.0,,0.0,165.0,2.0,12.15,5,2023
103597,Yash Dayal,2024,50.0,,0.0,459.0,15.0,9.176428571428572,14,2024
103597,Yash Dayal,2025,49.0,,0.0,470.0,13.0,9.562,15,2025
95329,Yash Thakur,2023,32.0,,0.0,289.0,13.0,8.904444444444444,9,2023
95329,Yash Thakur,2024,35.0,,1.0,402.0,11.0,11.652,10,2024
95329,Yash Thakur,2025,6.0,,0.0,79.0,1.0,12.875,2,2025
45617,Yashpal Singh,2009,,,,,,,8,2009
102743,YBK Jaiswal,2020,,,,,,,3,2020/21
102743,YBK Jaiswal,2021,,,,,,,10,2021
102743,YBK Jaiswal,2022,0.0,,0.0,6.0,0.0,36.0,10,2022
102743,YBK Jaiswal,2023,,,,,,,14,2023
102743,YBK Jaiswal,2024,,,,,,,16,2024
102743,YBK Jaiswal,2025,,,,,,,14,2025
15473,YK Pathan,2008,28.0,,0.0,230.0,8.0,8.743846153846153,16,2007/08
15473,YK Pathan,2009,35.0,,0.0,243.0,7.0,6.817272727272728,13,2009
15473,YK Pathan,2010,34.0,,0.0,246.0,5.0,7.067272727272727,14,2009/10
15473,YK Pathan,2011,39.0,,1.0,238.0,13.0,6.046428571428571,15,2011
15473,YK Pathan,2012,22.0,,0.0,182.0,3.0,8.923333333333334,17,2012
15473,YK Pathan,2013,8.0,,0.0,73.0,1.0,8.632,16,2013
15473,YK Pathan,2014,1.0,,0.0,10.0,0.0,10.0,15,2014
15473,YK Pathan,2015,10.0,,0.0,97.0,2.0,10.5,13,2015
15473,YK Pathan,2016,6.0,,0.0,33.0,1.0,5.415,15,2016
15473,YK Pathan,2017,4.0,,0.0,41.0,1.0,10.25,15,2017
15473,YK Pathan,2018,2.0,,0.0,14.0,1.0,7.0,15,2018
15473,YK Pathan,2019,1.0,,0.0,8.0,0.0,8.0,10,2019
10439,Younis Khan,2008,,,,,,,1,2007/08
61325,YS Chahal,2013,4.0,,0.0,34.0,0.0,8.5,1,2013
61325,YS Chahal,2014,55.0,,1.0,386.0,12.0,6.993571428571428,14,2014
61325,YS Chahal,2015,46.0,,0.0,415.0,23.0,9.342857142857143,15,2015
61325,YS Chahal,2016,49.0,,0.0,401.0,21.0,8.245384615384616,13,2016
61325,YS Chahal,2017,43.0,,0.0,333.0,14.0,8.136153846153846,13,2017
61325,YS Chahal,2018,50.0,,1.0,363.0,12.0,7.254285714285714,14,2018
61325,YS Chahal,2019,49.0,,1.0,386.0,18.0,7.642857142857143,14,2019
61325,YS Chahal,2020,57.0,,0.0,405.0,21.0,7.188,15,2020/21
61325,YS Chahal,2021,53.0,,1.0,374.0,18.0,7.216666666666667,15,2021
61325,YS Chahal,2022,68.0,,0.0,527.0,27.0,7.75,17,2022
61325,YS Chahal,2023,53.0,,0.0,432.0,21.0,8.295714285714286,14,2023
61325,YS Chahal,2024,58.0,,0.0,546.0,18.0,9.344,15,2024
61325,YS Chahal,2025,45.0,,0.0,430.0,16.0,9.485384615384616,14,2025
106850,Yudhvir Singh,2023,8.0,,0.0,70.0,3.0,9.276666666666666,3,2023
106850,Yudhvir Singh,2024,4.0,,0.0,52.0,1.0,13.0,2,2024
106850,Yudhvir Singh,2025,11.0,,0.0,131.0,4.0,11.8525,4,2025
7716,Yuvraj Singh,2008,9.0,,0.0,83.0,3.0,10.75,15,2007/08
7716,Yuvraj Singh,2009,20.0,,0.0,142.0,6.0,8.286666666666667,14,2009
7716,Yuvraj Singh,2010,23.0,,0.0,152.0,5.0,7.491,14,2009/10
7716,Yuvraj Singh,2011,29.0,,0.0,192.0,9.0,7.25,14,2011
7716,Yuvraj Singh,2013,22.0,,0.0,152.0,6.0,7.7,13,2013
